,회사코드,상승율,업종
1934,147830,2.540031694852138,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1935,229000,28.59303033995369,의료용품 및 기타 의약 관련제품 제조업
1936,000440,-0.4437814208467551,기타 전문 도매업
1937,204840,29.590278370418297,자연과학 및 공학 연구개발업
1938,109820,10.66721474057835,자연과학 및 공학 연구개발업
1939,004650,3.175503481538988,알코올음료 제조업
1940,013720,-1.9944604165670587,자동차 신품 부품 제조업
1941,900310,-14.401520621469746,기타 금융업
1942,078340,-38.06446841128954,소프트웨어 개발 및 공급업
1943,263700,-4.262021695005583,소프트웨어 개발 및 공급업
1944,214370,1.3351229731949508,기초 의약물질 및 생물학적 제제 제조업
1945,272110,-1.297808656988468,특수 목적용 기계 제조업
1946,083550,8.574941159928995,기타 섬유제품 제조업
1947,225430,-5.010700405035823,기타 화학제품 제조업
1948,064820,1.9115093373757561,선박 및 보트 건조업
1949,089010,4.312624984754584,기타 화학제품 제조업
1950,220260,-4.051621241873243,기타 화학제품 제조업
1951,123410,0.5244746011950561,자동차 신품 부품 제조업
1952,009730,-7.716900079201927,1차 철강 제조업
1953,322780,-1.3510154193005521,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1954,051780,6.397728719691661,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1955,065130,-1.5354168270021724,특수 목적용 기계 제조업
1956,130740,-0.62092733442663,자동차 신품 부품 제조업
1957,140860,-0.6675815085129153,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1958,091700,3.253443173370152,전자부품 제조업
1959,222110,-3.674234861410419,의약품 제조업
1960,016670,4.5648192379503065,기타 전문 도매업
1961,056730,-2.84824653999531,기타 전문 도매업
1962,141020,-5.689804324929166,무점포 소매업
1963,075130,-0.14560963929606743,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1964,237750,-3.6092456660940186,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1965,239890,2.5586206896551706,기초 화학물질 제조업
1966,003380,-1.1933055645255923,기타 금융업
1967,106190,-2.217010801659225,기타 전문 도매업
1968,004590,0.5423816668699724,생활용품 도매업
1969,101680,0.8031900519041694,특수 목적용 기계 제조업
1970,037230,-0.9143845868895675,"골판지, 종이 상자 및 종이용기 제조업"
1971,047080,1.7394059862299434,소프트웨어 개발 및 공급업
1972,042520,-7.671225746412801,의료용품 및 기타 의약 관련제품 제조업
1973,045100,-0.8270943561807899,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1974,123840,-7.015355935147595,특수 목적용 기계 제조업
1975,066110,-5.758888913649368,컴퓨터 및 주변장치 제조업
1976,090850,2.434854410625974,소프트웨어 개발 및 공급업
1977,039010,-4.196086406047624,통신 및 방송 장비 제조업
1978,090710,-13.082886252586084,특수 목적용 기계 제조업
1979,112190,0.5005622313662595,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1980,257990,4.576532299001446,기타 화학제품 제조업
1981,229500,19.63602484472051,자연과학 및 공학 연구개발업
1982,302920,-0.2898534322624071,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1983,227420,60.360061465390785,기타 전문 도매업
1984,253610,11.621139277389279,기타 전문 도매업
1985,206950,-2.5626623502502532,운동 및 경기용구 제조업
1986,266170,3.2914636890950444,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1987,260870,-1.024526809446948,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1988,232830,-2.675084440432052,소프트웨어 개발 및 공급업
1989,086460,-3.917797888386124,자연과학 및 공학 연구개발업
1990,203400,-5.878633074622028,자연과학 및 공학 연구개발업
1991,322190,-17.424242424242415,자동차 차체 및 트레일러 제조업
1992,140610,-16.708245243128978,자연과학 및 공학 연구개발업
1993,225860,-0.7384446693657216,기타 화학제품 제조업
1994,216400,2.463971945367295,자연과학 및 공학 연구개발업
1995,240340,1.4667122299640247,기타 화학제품 제조업
1996,233990,-0.06929781770320481,기타 화학제품 제조업
1997,215570,-9.250558743582005,자연과학 및 공학 연구개발업
1998,217950,21.273448357996003,의약품 제조업
1999,150440,3.5598563823852696,소프트웨어 개발 및 공급업
2000,001460,3.724074110225238,봉제의복 제조업
2001,005830,-0.2340283505429029,보험업
2002,078930,-3.007563085896952,기타 금융업
2003,011200,9.934891124311182,해상 운송업
2004,175330,0.05740526037938287,기타 금융업
2005,234080,2.732852238028374,의약품 제조업
2006,096760,-0.2906370914237061,기타 금융업
2007,000680,-4.114400704439464,상품 종합 도매업
2008,005940,0.0779860075543782,금융 지원 서비스업
2009,034730,-2.3331504927056175,기타 금융업
2010,006120,1.2877707983458577,기타 금융업
2011,000860,-1.4738474705408795,기타 화학제품 제조업
2012,009450,-0.08861846587626104,가정용 기기 제조업
2013,012200,-1.426625241857554,일반 목적용 기계 제조업
2014,017040,1.5635460940026702,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2015,083420,2.715032631124874,기타 화학제품 제조업
2016,214330,-3.0718297890216917,자동차 신품 부품 제조업
2017,008350,-3.539746225314956,1차 비철금속 제조업
2018,000320,0.9010040364832764,기타 금융업
2019,000490,0.6452487524817834,특수 목적용 기계 제조업
2020,084690,1.149532465636675,기타 금융업
2021,009320,-2.4808573085605357,자동차 신품 부품 제조업
2022,042660,-2.1337327362229392,선박 및 보트 건조업
2023,015230,0.2957084410044677,자동차 신품 부품 제조업
2024,016090,-0.9751482638070456,봉제의복 제조업
2025,004830,2.1489013608950183,플라스틱제품 제조업
2026,005190,7.03514673029968,기초 화학물질 제조업
2027,000640,-0.7993960559632158,기타 금융업
2028,028100,-3.801252544101419,기반조성 및 시설물 축조관련 전문공사업
2029,002900,2.047475063635496,특수 목적용 기계 제조업
2030,163560,1.220718895862556,고무제품 제조업
2031,004890,-4.223788530794503,1차 철강 제조업
2032,016740,-0.3765804263969476,자동차 신품 부품 제조업
2033,192650,-4.38566386979259,전자부품 제조업
2034,004990,0.944204579155692,기타 금융업
2035,012690,2.748032197604036,기타 종이 및 판지 제품 제조업
2036,009200,-1.2577263395428848,"펄프, 종이 및 판지 제조업"
2037,025560,7.069448813247746,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
2038,006800,0.06371858829175546,금융 지원 서비스업
2039,107590,-0.18569628342224265,기타 금융업
2040,000890,-0.42372393848782614,알코올음료 제조업
2041,030790,13.82523519988246,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2042,352820,-28.958947375226842,오디오물 출판 및 원판 녹음업
2043,028260,-0.08512450738781535,기타 전문 도매업
2044,145990,0.0616198203469132,기타 식품 제조업
2045,001820,-3.969918422626876,전자부품 제조업
2046,041650,-2.5757118569185002,자동차 신품 부품 제조업
2047,017390,0.025313957589616624,연료용 가스 제조 및 배관공급업
2048,011300,-1.3500894035205315,직물직조 및 직물제품 제조업
2049,004080,-0.39665625593902726,기계장비 및 관련 물품 도매업
2050,015540,8.710606500892522,기타 사업지원 서비스업
2051,112610,0.924786309150215,"구조용 금속제품, 탱크 및 증기발생기 제조업"
2052,020560,-2.070440602955782,항공 여객 운송업
2053,012750,-0.6968571898573375,"경비, 경호 및 탐정업"
2054,326030,79.6475424338522,자연과학 및 공학 연구개발업
2055,003060,-0.2671675778724813,의약품 제조업
2056,244920,-14.492975009903656,보험 및 연금관련 서비스업
2057,010120,-0.49901373949589356,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2058,006740,1.825290425286642,"골판지, 종이 상자 및 종이용기 제조업"
2059,015360,-0.5621120491027267,기타 금융업
2060,010050,0.17998678380242258,기타 금융업
2061,010400,-13.703599312318621,건물설비 설치 공사업
2062,095720,-2.2001107253654157,초등 교육기관
2063,000700,-9.67719166049744,회사 본부 및 경영 컨설팅 서비스업
2064,011690,2.165443916663786,반도체 제조업
2065,072130,0.7446131276362252,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
2066,008730,-0.6665859602913531,플라스틱제품 제조업
2067,000760,-2.317291582989364,기타 전문 도매업
2068,023810,1.4091112922647322,자동차 신품 부품 제조업
2069,003200,-0.5258910896293525,방적 및 가공사 제조업
2070,020760,-15.401401694888671,반도체 제조업
2071,226320,-6.3618226869177645,기타 화학제품 제조업
2072,006220,-0.08248426336397596,은행 및 저축기관
2073,089590,-18.80899798317233,항공 여객 운송업
2074,185750,1.0289178640069854,의약품 제조업
2075,003780,4.1177962620829405,플라스틱제품 제조업
2076,100250,0.23742878172629148,플라스틱제품 제조업
2077,002780,-4.9794808594330755,토목 건설업
2078,000650,-6.881535376089793,육상 여객 운송업
2079,033250,-0.6046864598717239,자동차 신품 부품 제조업
2080,006380,-10.286308907368664,기초 화학물질 제조업
2081,033780,-0.15225570187600643,담배 제조업
2082,009410,-0.42508554618436256,토목 건설업
2083,103140,-1.5435030631500677,1차 비철금속 제조업
2084,086790,0.0221029039771204,기타 금융업
2085,019490,-6.634888919946955,영상 및 음향기기 제조업
2086,036460,-0.06605238030641099,연료용 가스 제조 및 배관공급업
2087,015760,-0.28467361069334657,전기업
2088,161890,-1.6840718104853853,기타 화학제품 제조업
2089,003680,-0.3301903582528222,수산물 가공 및 저장 처리업
2090,016450,0.32869283318312253,봉제의복 제조업
2091,300720,0.9160856262985978,"시멘트, 석회, 플라스터 및 그 제품 제조업"
2092,003300,0.7337869130104805,"시멘트, 석회, 플라스터 및 그 제품 제조업"
2093,051600,-1.4900357289211126,전기 및 통신 공사업
2094,180640,-12.463036250192333,항공 여객 운송업
2095,005110,-4.372209603860159,기계장비 및 관련 물품 도매업
2096,005440,-0.6266746450540245,종합 소매업
2097,064350,0.07970253698933462,철도장비 제조업
2098,010620,-0.0002940102594605655,선박 및 보트 건조업
2099,011210,0.46773397973772884,자동차 신품 부품 제조업
2100,011760,0.905574093184242,상품 종합 도매업
2101,010690,0.760694815860076,자동차 신품 부품 제조업
2102,069260,-4.1319690285274735,기타 화학제품 제조업
2103,000540,-0.24951180990402885,보험업
2104,265520,2.0574908829842555,특수 목적용 기계 제조업
2105,211270,2.662877830451786,통신 및 방송 장비 제조업
2106,900290,-6.451641906302126,기타 금융업
2107,099520,-2.206810559462692,영상 및 음향기기 제조업
2108,226360,-20.93313540857395,토목 건설업
2109,078590,-6.323895519756611,자동차 신품 부품 제조업
2110,178920,-1.4523155653944189,플라스틱제품 제조업
2111,091340,-0.4443712535328566,전자부품 제조업
2112,036120,31.735213474343908,기타 정보 서비스업
2113,036540,0.5951576768670196,반도체 제조업
2114,049470,2.267155500971173,소프트웨어 개발 및 공급업
2115,016250,-5.846367920334787,건물 건설업
2116,161570,10.693846745138543,영상 및 음향기기 제조업
2117,032540,-1.4393292156111148,영상 및 음향기기 제조업
2118,038340,-9.886409055695093,일반 교습 학원
2119,040300,0.1542547140683525,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2120,121440,3.891402802996083,상품 중개업
2121,900070,-0.4926205847308022,기타 금융업
2122,036190,-4.074231037440236,전기 및 통신 공사업
2123,308100,-3.8144151376112836,"섬유, 의복, 신발 및 가죽제품 소매업"
2124,306620,-0.8893143737456359,특수 목적용 기계 제조업
2125,144510,-0.22500336813551255,"그외 기타 전문, 과학 및 기술 서비스업"
2126,234690,-5.69119758780099,의약품 제조업
2127,069140,1.534547191528875,"구조용 금속제품, 탱크 및 증기발생기 제조업"
2128,270870,-1.325035451162353,기타 식품 제조업
2129,119860,18.55506404735252,소프트웨어 개발 및 공급업
2130,093640,27.505986920880545,반도체 제조업
2131,032190,35.43860848429399,기계장비 및 관련 물품 도매업
2132,048470,-2.325709207638702,1차 철강 제조업
2133,298540,3.774003915345173,"섬유, 의복, 신발 및 가죽제품 소매업"
2134,263800,0.8752752449264246,기계장비 및 관련 물품 도매업
2135,206560,9.692313376876374,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2136,067990,1.0499236086002082,자동차 판매업
2137,013120,-1.9996607432018731,건물 건설업
2138,109860,1.0790646305736615,금속 주조업
2139,025900,-1.4143341708437307,나무제품 제조업
2140,030350,-12.642104394568092,소프트웨어 개발 및 공급업
2141,197140,-2.1537559354953704,소프트웨어 개발 및 공급업
2142,347700,20.71789321789322,소프트웨어 개발 및 공급업
2143,060300,-56.6589079072929,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2144,108490,-3.268709884654514,특수 목적용 기계 제조업
2145,071280,2.9219363026504834,특수 목적용 기계 제조업
2146,038060,-2.1563342392957416,반도체 제조업
2147,058470,1.3197579730457505,전자부품 제조업
2148,222810,-2.6827076919300934,소프트웨어 개발 및 공급업
2149,305090,-41.13145811770179,의료용 기기 제조업
2150,093520,-3.7622187254483026,기계장비 및 관련 물품 도매업
2151,041920,9.040011467893567,의료용 기기 제조업
2152,218150,-1.6368917947865318,동물용 사료 및 조제식품 제조업
2153,018700,9.540583533854129,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2154,064520,3.1098814047147747,반도체 제조업
2155,267790,-25.825871556045964,봉제의복 제조업
2156,046310,3.691653737673576,통신 및 방송 장비 제조업
2157,066410,1.9426988087605317,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2158,006910,2.707517050087128,"구조용 금속제품, 탱크 및 증기발생기 제조업"
2159,251630,-16.516296727191442,특수 목적용 기계 제조업
2160,018290,4.367741267948308,컴퓨터 및 주변장치 제조업
2161,318410,4.542308450402525,그외 기타 제품 제조업
2162,200780,-2.014841258018786,의약품 제조업
2163,141000,-8.010928080767343,특수 목적용 기계 제조업
2164,054220,-3.9967546273711987,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2165,072950,-1.903402903402904,전자부품 제조업
2166,122350,-1.413453379390134,자동차 신품 부품 제조업
2167,065570,-3.5403606064756037,통신 및 방송 장비 제조업
2168,101000,5.762164191562388,특수 목적용 기계 제조업
2169,294630,-12.529552071275743,기타 전기장비 제조업
2170,043710,-12.277497405708845,기타 전문 도매업
2171,189860,-0.6832795056358785,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2172,081580,-6.383177561382367,통신 및 방송 장비 제조업
2173,053060,0.04806340229413634,자동차 신품 부품 제조업
2174,299660,83.59509885825678,자연과학 및 공학 연구개발업
2175,091990,1.5980688714726345,기타 전문 도매업
2176,036830,-7.605971468024614,기타 화학제품 제조업
2177,086980,-4.819383329801531,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2178,084180,1.046579365369152,일반 목적용 기계 제조업
2179,317770,-9.710230820978362,전자부품 제조업
2180,039670,-34.38394780574876,"서적, 잡지 및 기타 인쇄물 출판업"
2181,002800,-3.2690640253704997,의약품 제조업
2182,012790,-1.3090415060571516,의약품 제조업
2183,160980,-0.3846028176152098,특수 목적용 기계 제조업
2184,050890,-7.90508031755943,통신 및 방송 장비 제조업
2185,222080,6.83288856701322,특수 목적용 기계 제조업
2186,297090,-0.49573545833436516,일반 목적용 기계 제조업
2187,025980,-1.6805114792395273,일반 및 생활 숙박시설 운영업
2188,083930,5.861343281774662,특수 목적용 기계 제조업
2189,050860,-1.3006003559770583,특수 목적용 기계 제조업
2190,067390,-2.1268976273534874,"항공기,우주선 및 부품 제조업"
2191,289010,-9.841828329206063,"서적, 잡지 및 기타 인쇄물 출판업"
2192,090740,3.740019809015228,전자부품 제조업
2193,119830,-0.8433335399335963,"그외 기타 전문, 과학 및 기술 서비스업"
2194,084850,-0.6578279819239018,전자부품 제조업
2195,297570,4.534069150307735,통신 및 방송 장비 제조업
2196,260660,-1.1612707756163692,의료용품 및 기타 의약 관련제품 제조업
2197,255440,-11.524878666284891,특수 목적용 기계 제조업
2198,030960,-0.042226298400523915,인쇄 및 인쇄관련 산업
2199,238120,12.51545959543025,사진장비 및 광학기기 제조업
2200,042110,-1.5775823429017002,가정용 기기 제조업
2201,065420,32.568160597572366,석탄 광업
2202,056190,-2.3053288482901038,특수 목적용 기계 제조업
2203,109610,-2.8465317588537586,"구조용 금속제품, 탱크 및 증기발생기 제조업"
2204,069510,-1.2648381216489912,영상 및 음향기기 제조업
2205,050760,5.568368699757884,플라스틱제품 제조업
2206,317830,-3.6966489945644905,특수 목적용 기계 제조업
2207,200710,4.619900275635644,반도체 제조업
2208,312610,-6.871805875495231,일차전지 및 축전지 제조업
2209,072990,4.738075894369101,기타 과학기술 서비스업
2210,067630,-2.356586417483143,"건축기술, 엔지니어링 및 관련 기술 서비스업"
2211,230980,-0.49493639563238023,소프트웨어 개발 및 공급업
2212,230240,-12.361062487437861,통신 및 방송 장비 제조업
2213,354200,31.20155038759688,"그외 기타 전문, 과학 및 기술 서비스업"
2214,227950,2.2379408260408753,특수 목적용 기계 제조업
2215,048830,-0.6555223568163461,합성고무 및 플라스틱 물질 제조업
2216,170920,0.5876672835785864,기초 화학물질 제조업
2217,033310,-4.2380538805163654,기타 금속 가공제품 제조업
2218,143540,6.448870191030356,특수 목적용 기계 제조업
2219,036560,0.967156560883558,일반 목적용 기계 제조업
2220,250930,0.10600467817764299,플라스틱제품 제조업
2221,039830,-1.6211292397121169,전문디자인업
2222,053980,-5.592176182870426,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2223,039200,-0.3251279978292869,의약품 제조업
2224,173130,0.5441301149270018,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2225,226950,-33.09703423874418,자연과학 및 공학 연구개발업
2226,057540,-1.8931418378422429,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
2227,215360,-1.1967444375492613,자동차 신품 부품 제조업
2228,046940,12.356208747613508,기반조성 및 시설물 축조관련 전문공사업
2229,095270,-13.250449964961025,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
2230,038620,-0.4650321284354212,연료 소매업
2231,097800,3.7139408921362898,반도체 제조업
2232,032620,-1.7992489247299774,소프트웨어 개발 및 공급업
2233,056090,-4.3672783914172095,의료용 기기 제조업
2234,302430,-20.077846204026653,특수 목적용 기계 제조업
2235,246960,-2.4474474474474466,의료용품 및 기타 의약 관련제품 제조업
2236,164060,1.8473324759320282,의료용 기기 제조업
2237,067010,1.9608965743786715,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2238,101360,20.423144577923754,기타 화학제품 제조업
2239,039030,-1.623796250238822,특수 목적용 기계 제조업
2240,352940,1.6405761738951075,"비료, 농약 및 살균, 살충제 제조업"
2241,119610,-3.9403019783219198,의료용 기기 제조업
2242,051370,-5.102065668717665,전자부품 제조업
2243,101930,0.26214905175828007,선박 및 보트 건조업
2244,043910,0.7474611708482698,환경 정화 및 복원업
2245,022220,-1.5557598464482014,플라스틱제품 제조업
2246,072520,-9.041768835112025,폐기물 처리업
2247,054950,-1.087885322721451,일반 목적용 기계 제조업
2248,090470,-29.019554553437796,특수 목적용 기계 제조업
2249,126880,2.721998346977976,일반 목적용 기계 제조업
2250,038010,-2.0385986951621398,"구조용 금속제품, 탱크 및 증기발생기 제조업"
2251,216080,2.588840166415976,의료용품 및 기타 의약 관련제품 제조업
2252,082270,-0.30360153796966594,특수 목적용 기계 제조업
2253,228760,-17.63251241512111,의료용품 및 기타 의약 관련제품 제조업
2254,051160,5.757262587089069,소프트웨어 개발 및 공급업
2255,053050,-0.5253740556987722,연료용 가스 제조 및 배관공급업
2256,007370,4.189454122276175,의약품 제조업
2257,085660,0.16277313776480357,기초 의약물질 및 생물학적 제제 제조업
2258,311690,22.99242424242425,자연과학 및 공학 연구개발업
2259,096240,-0.14157897688822224,일반 교습 학원
2260,180400,-5.420464558735253,기타 과학기술 서비스업
2261,043290,-8.274431161389767,특수 목적용 기계 제조업
2262,039420,0.26142285612278404,전기 통신업
2263,052400,14.730953217960334,소프트웨어 개발 및 공급업
2264,104540,3.5963829709327535,의료용 기기 제조업
2265,027050,-0.7963391601366285,기타 화학제품 제조업
2266,950160,87.71133753328877,기초 의약물질 및 생물학적 제제 제조업
2267,282880,-6.501399484082536,특수 목적용 기계 제조업
2268,015710,-0.8708368993558755,통신 및 방송 장비 제조업
2269,317690,26.515805238671856,의료용 기기 제조업
2270,066310,-0.2474292012335491,반도체 제조업
2271,095610,-9.40751676687585,특수 목적용 기계 제조업
2272,054450,-5.235690409316181,반도체 제조업
2273,091440,-1.2942364199018155,통신 및 방송 장비 제조업
2274,108230,-31.8132590080602,특수 목적용 기계 제조업
2275,081150,0.11265300196790469,기타 금속 가공제품 제조업
2276,170790,12.295356693003553,통신 및 방송 장비 제조업
2277,009520,-1.3396351505959805,1차 철강 제조업
2278,189690,-1.6222569982325659,소프트웨어 개발 및 공급업
2279,094940,-1.1492527516214919,컴퓨터 및 주변장치 제조업
2280,195440,-12.610849909584088,소프트웨어 개발 및 공급업
2281,035200,-3.4193541814051116,플라스틱제품 제조업
2282,334970,-11.24943991871019,의약품 제조업
2283,300080,341.5000000000001,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
2284,136480,-1.4274452851129271,"도축, 육류 가공 및 저장 처리업"
2285,013030,-2.431898397203901,1차 철강 제조업
2286,126700,-7.407384037025524,사진장비 및 광학기기 제조업
2287,066130,1.6029715719742534,가정용 기기 제조업
2288,017890,4.342423286846465,기타 화학제품 제조업
2289,039740,-2.396279568973211,기타 전문 도매업
2290,052600,-1.6745278504536827,전기 통신업
2291,092460,1.6177811707468395,선박 및 보트 건조업
2292,220630,5.502156086098641,음·식료품 및 담배 도매업
2293,076610,-9.764794588558251,사진장비 및 광학기기 제조업
2294,008800,4.2755808307116006,기타 식품 제조업
2295,016790,-1.5562247183527824,동물용 사료 및 조제식품 제조업
2296,060560,0.7973050062928659,기타 전문 도매업
2297,032860,-0.30985285270747137,"해체, 선별 및 원료 재생업"
2298,238490,3.9868035283196934,특수 목적용 기계 제조업
2299,224880,-18.273326318502214,소프트웨어 개발 및 공급업
2300,288490,-3.343315508021392,소프트웨어 개발 및 공급업
2301,200350,34.2855210202946,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2302,236340,-15.742424242424242,자연과학 및 공학 연구개발업
2303,224810,-2.6559063535366527,실내건축 및 건축마무리 공사업
2304,224020,1.0729016906271462,플라스틱제품 제조업
2305,207490,-1.1803759137189382,전구 및 조명장치 제조업
2306,216280,-15.437540030560381,의료용 기기 제조업
2307,122830,2.397539697483209,전기 통신업
2308,140660,-0.45656459105826214,통신 및 방송 장비 제조업
2309,299480,-18.471164973640228,기타 섬유제품 제조업
2310,189350,-4.669863203133912,통신 및 방송 장비 제조업
2311,199800,-34.82627007966568,자연과학 및 공학 연구개발업
2312,222670,141.66666666666669,자연과학 및 공학 연구개발업
2313,331660,-5.259580812066996,기타 화학제품 제조업
